"","Database","CitationID","StudyID","Site","Latitude","Longitude","DepthElevation","Day","Month","Year","Genus","Species","ObsEventID","ObsID","RepeatType","Treatment","Value","ValueType","ValueUnits"
"9731","Elahi","Gooday","Gooday_whole","PAP",49,-16.5,NA,1,7,1997,NA,NA,"Gooday_whole_PAP_49_-16.5_NA_1997_7_1","Gooday_whole_PAP_49_-16.5_NA","semi-permanent",NA,3.9915,"shannon",NA
"9741","Elahi","Gooday","Gooday_whole","PAP",49,-16.5,NA,1,10,1997,NA,NA,"Gooday_whole_PAP_49_-16.5_NA_1997_10_1","Gooday_whole_PAP_49_-16.5_NA","semi-permanent",NA,3.72,"shannon",NA
"11821","Elahi","HernandezMiranda","HernandezMiranda","ColiumoBay",-36.535,-72.95,NA,26,11,2007,NA,NA,"HernandezMiranda_ColiumoBay_-36.535_-72.95_NA_2007_11_26","HernandezMiranda_ColiumoBay_-36.535_-72.95_NA","semi-permanent",NA,1.5611,"shannon",NA
"11831","Elahi","HernandezMiranda","HernandezMiranda","ColiumoBay",-36.535,-72.95,NA,9,1,2008,NA,NA,"HernandezMiranda_ColiumoBay_-36.535_-72.95_NA_2008_1_9","HernandezMiranda_ColiumoBay_-36.535_-72.95_NA","semi-permanent",NA,0.7421,"shannon",NA
"11841","Elahi","HernandezMiranda","HernandezMiranda","ColiumoBay",-36.535,-72.95,NA,4,4,2008,NA,NA,"HernandezMiranda_ColiumoBay_-36.535_-72.95_NA_2008_4_4","HernandezMiranda_ColiumoBay_-36.535_-72.95_NA","semi-permanent",NA,1.4421,"shannon",NA
"11851","Elahi","HernandezMiranda","HernandezMiranda","ColiumoBay",-36.535,-72.95,NA,1,7,2008,NA,NA,"HernandezMiranda_ColiumoBay_-36.535_-72.95_NA_2008_7_1","HernandezMiranda_ColiumoBay_-36.535_-72.95_NA","semi-permanent",NA,0.6385,"shannon",NA
"11861","Elahi","HernandezMiranda","HernandezMiranda","ColiumoBay",-36.535,-72.95,NA,30,9,2008,NA,NA,"HernandezMiranda_ColiumoBay_-36.535_-72.95_NA_2008_9_30","HernandezMiranda_ColiumoBay_-36.535_-72.95_NA","semi-permanent",NA,0.8053,"shannon",NA
"11871","Elahi","HernandezMiranda","HernandezMiranda","ColiumoBay",-36.535,-72.95,NA,10,1,2009,NA,NA,"HernandezMiranda_ColiumoBay_-36.535_-72.95_NA_2009_1_10","HernandezMiranda_ColiumoBay_-36.535_-72.95_NA","semi-permanent",NA,0.5783,"shannon",NA
"11881","Elahi","HernandezMiranda","HernandezMiranda","ColiumoBay",-36.535,-72.95,NA,4,4,2009,NA,NA,"HernandezMiranda_ColiumoBay_-36.535_-72.95_NA_2009_4_4","HernandezMiranda_ColiumoBay_-36.535_-72.95_NA","semi-permanent",NA,0.7644,"shannon",NA
"11891","Elahi","HernandezMiranda","HernandezMiranda","ColiumoBay",-36.535,-72.95,NA,1,7,2009,NA,NA,"HernandezMiranda_ColiumoBay_-36.535_-72.95_NA_2009_7_1","HernandezMiranda_ColiumoBay_-36.535_-72.95_NA","semi-permanent",NA,0.4224,"shannon",NA
"11901","Elahi","HernandezMiranda","HernandezMiranda","ColiumoBay",-36.535,-72.95,NA,1,10,2009,NA,NA,"HernandezMiranda_ColiumoBay_-36.535_-72.95_NA_2009_10_1","HernandezMiranda_ColiumoBay_-36.535_-72.95_NA","semi-permanent",NA,0.5352,"shannon",NA
"11911","Elahi","HernandezMiranda","HernandezMiranda","ColiumoBay",-36.535,-72.95,NA,1,1,2010,NA,NA,"HernandezMiranda_ColiumoBay_-36.535_-72.95_NA_2010_1_1","HernandezMiranda_ColiumoBay_-36.535_-72.95_NA","semi-permanent",NA,0.7125,"shannon",NA
"12251","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,2,1985,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_1985_2_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,1.37,"shannon",NA
"12261","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,9,1985,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_1985_9_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,1.29,"shannon",NA
"12271","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,2,1986,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_1986_2_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,1.1,"shannon",NA
"12281","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,9,1986,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_1986_9_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,0.98,"shannon",NA
"12291","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,9,2001,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_2001_9_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,0.8,"shannon",NA
"12301","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,2,2002,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_2002_2_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,0.93,"shannon",NA
"12311","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,9,2002,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_2002_9_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,1.32,"shannon",NA
"12321","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,2,2003,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_2003_2_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,0.86,"shannon",NA
"12331","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,9,2003,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_2003_9_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,0.92,"shannon",NA
"12341","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,2,2004,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_2004_2_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,1.26,"shannon",NA
"12351","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,9,2004,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_2004_9_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,1.12,"shannon",NA
"12361","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,2,2005,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_2005_2_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,1.32,"shannon",NA
"12371","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,9,2005,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_2005_9_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,1.06,"shannon",NA
"12381","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,9,2006,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_2006_9_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,1.15,"shannon",NA
"12391","Elahi","IbarraObando","IbarraObando","Non-tidal",31.72,-116.655,NA,1,2,2007,NA,NA,"IbarraObando_Non-tidal_31.72_-116.655_NA_2007_2_1","IbarraObando_Non-tidal_31.72_-116.655_NA","semi-permanent",NA,1.15,"shannon",NA
"12401","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,9,1985,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_1985_9_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.91,"shannon",NA
"12411","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,2,1986,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_1986_2_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.51,"shannon",NA
"12421","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,9,1986,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_1986_9_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.76,"shannon",NA
"12431","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,9,2001,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_2001_9_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.47,"shannon",NA
"12441","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,2,2002,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_2002_2_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.91,"shannon",NA
"12451","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,9,2002,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_2002_9_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.82,"shannon",NA
"12461","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,2,2003,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_2003_2_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.59,"shannon",NA
"12471","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,9,2003,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_2003_9_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.75,"shannon",NA
"12481","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,2,2004,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_2004_2_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.57,"shannon",NA
"12491","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,9,2004,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_2004_9_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.91,"shannon",NA
"12501","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,2,2005,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_2005_2_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.83,"shannon",NA
"12511","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,9,2005,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_2005_9_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.87,"shannon",NA
"12521","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,9,2006,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_2006_9_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.97,"shannon",NA
"12531","Elahi","IbarraObando","IbarraObando","Tidal",31.722,-116.651,NA,1,2,2007,NA,NA,"IbarraObando_Tidal_31.722_-116.651_NA_2007_2_1","IbarraObando_Tidal_31.722_-116.651_NA","semi-permanent",NA,1.75,"shannon",NA
"12541","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,27,6,2011,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2011_6_27","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.9814775407503,"shannon",NA
"12551","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,5,10,2011,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2011_10_5","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.73553617934338,"shannon",NA
"12561","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,14,1,2012,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2012_1_14","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.47308643362543,"shannon",NA
"12571","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,17,4,2012,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2012_4_17","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.53755360903036,"shannon",NA
"12581","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,30,7,2012,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2012_7_30","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.81369100055411,"shannon",NA
"12591","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,29,10,2012,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2012_10_29","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.28864823351051,"shannon",NA
"12601","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,9,12,2012,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2012_12_9","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.76495817189931,"shannon",NA
"12611","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,5,4,2013,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2013_4_5","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.27982067175445,"shannon",NA
"12621","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,17,6,2013,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2013_6_17","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.87202216749407,"shannon",NA
"12631","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,16,9,2013,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2013_9_16","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.46303610162666,"shannon",NA
"12641","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,17,1,2014,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2014_1_17","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.70815893613225,"shannon",NA
"12651","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,3,4,2014,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2014_4_3","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.35067451198298,"shannon",NA
"12661","Elahi","IMOS","IMOS","Darwin",-12.417,130.783,NA,2,7,2014,NA,NA,"IMOS_Darwin_-12.417_130.783_NA_2014_7_2","IMOS_Darwin_-12.417_130.783_NA","semi-permanent",NA,1.52252255749408,"shannon",NA
"12671","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,12,5,2009,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2009_5_12","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,1.99868225364451,"shannon",NA
"12681","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,23,6,2009,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2009_6_23","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,2.0486840552998,"shannon",NA
"12691","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,17,9,2009,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2009_9_17","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,2.0760814458479,"shannon",NA
"12701","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,16,12,2009,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2009_12_16","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,1.61458025444195,"shannon",NA
"12711","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,22,3,2010,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2010_3_22","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,1.22144526042956,"shannon",NA
"12721","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,29,6,2010,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2010_6_29","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,2.28860298323466,"shannon",NA
"12731","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,13,10,2010,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2010_10_13","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,2.33105711726799,"shannon",NA
"12741","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,20,1,2011,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2011_1_20","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,1.58289811492895,"shannon",NA
"12751","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,12,5,2011,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2011_5_12","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,1.87391571203975,"shannon",NA
"12761","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,18,8,2011,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2011_8_18","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,2.39460982740682,"shannon",NA
"12771","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,30,11,2011,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2011_11_30","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,1.87249568166853,"shannon",NA
"12781","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,9,3,2012,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2012_3_9","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,1.53258064940087,"shannon",NA
"12791","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,12,6,2012,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2012_6_12","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,2.19541977662984,"shannon",NA
"12801","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,10,9,2012,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2012_9_10","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,1.30094670974918,"shannon",NA
"12811","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,12,12,2012,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2012_12_12","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,1.84079012679658,"shannon",NA
"12821","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,14,3,2013,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2013_3_14","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,1.86475494925761,"shannon",NA
"12831","Elahi","IMOS","IMOS","Esperance",-33.9333,121.85,NA,25,7,2013,NA,NA,"IMOS_Esperance_-33.9333_121.85_NA_2013_7_25","IMOS_Esperance_-33.9333_121.85_NA","semi-permanent",NA,2.37256156448372,"shannon",NA
"12841","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,15,11,2009,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2009_11_15","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.80453483864279,"shannon",NA
"12851","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,15,12,2009,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2009_12_15","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.95903600425279,"shannon",NA
"12861","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,12,1,2010,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2010_1_12","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,0.968803471220783,"shannon",NA
"12871","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,19,4,2010,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2010_4_19","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.38383703508611,"shannon",NA
"12881","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,20,11,2010,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2010_11_20","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.70411694709205,"shannon",NA
"12891","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,13,12,2010,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2010_12_13","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.05543238068386,"shannon",NA
"12901","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,23,2,2011,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2011_2_23","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.0332940982791,"shannon",NA
"12911","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,19,3,2011,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2011_3_19","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,2.02239085674947,"shannon",NA
"12921","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,27,4,2011,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2011_4_27","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.44482530184915,"shannon",NA
"12931","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,18,7,2011,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2011_7_18","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.37136031529697,"shannon",NA
"12941","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,26,10,2011,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2011_10_26","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,2.06670452833859,"shannon",NA
"12951","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,15,11,2011,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2011_11_15","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,2.21100165480949,"shannon",NA
"12961","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,19,12,2011,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2011_12_19","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.98014121566436,"shannon",NA
"12971","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,16,1,2012,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2012_1_16","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,2.02516001072325,"shannon",NA
"12981","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,15,2,2012,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2012_2_15","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.78986199165145,"shannon",NA
"12991","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,15,4,2012,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2012_4_15","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.92301176850423,"shannon",NA
"13001","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,20,2,2013,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2013_2_20","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.60160359557747,"shannon",NA
"13011","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,23,4,2013,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2013_4_23","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.64370683001443,"shannon",NA
"13021","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,6,5,2013,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2013_5_6","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.736636710881,"shannon",NA
"13031","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,27,8,2013,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2013_8_27","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.86379989963605,"shannon",NA
"13041","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,22,1,2014,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2014_1_22","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.93881107024353,"shannon",NA
"13051","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,13,3,2014,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2014_3_13","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,2.21525453148762,"shannon",NA
"13061","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,7,5,2014,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2014_5_7","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,1.97362250583954,"shannon",NA
"13071","Elahi","IMOS","IMOS","Kangaroo Island",-35.836,136.448,NA,13,7,2014,NA,NA,"IMOS_Kangaroo Island_-35.836_136.448_NA_2014_7_13","IMOS_Kangaroo Island_-35.836_136.448_NA","semi-permanent",NA,2.22579619332289,"shannon",NA
"13081","Elahi","IMOS","IMOS","Maria Island",-42.597,148.233,NA,21,4,2009,NA,NA,"IMOS_Maria Island_-42.597_148.233_NA_2009_4_21","IMOS_Maria Island_-42.597_148.233_NA","semi-permanent",NA,1.78784850372198,"shannon",NA
"13091","Elahi","IMOS","IMOS","Maria Island",-42.597,148.233,NA,6,5,2009,NA,NA,"IMOS_Maria Island_-42.597_148.233_NA_2009_5_6","IMOS_Maria Island_-42.597_148.233_NA","semi-permanent",NA,1.85467805185829,"shannon",NA
"13101","Elahi","IMOS","IMOS","Maria Island",-42.597,148.233,NA,1,6,2009,NA,NA,"IMOS_Maria Island_-42.597_148.233_NA_2009_6_1","IMOS_Maria Island_-42.597_148.233_NA","semi-permanent",NA,1.52933059186667,"shannon",NA
"13111","Elahi","IMOS","IMOS","Maria Island",-42.597,148.233,NA,16,7,2009,NA,NA,"IMOS_Maria Island_-42.597_148.233_NA_2009_7_16","IMOS_Maria Island_-42.597_148.233_NA","semi-permanent",NA,1.26865729698151,"shannon",NA
"13121","Elahi","IMOS","IMOS","Maria Island",-42.597,148.233,NA,20,8,2009,NA,NA,"IMOS_Maria Island_-42.597_148.233_NA_2009_8_20","IMOS_Maria Island_-42.597_148.233_NA","semi-permanent",NA,1.98119332955377,"shannon",NA
"13131","Elahi","IMOS","IMOS","Maria Island",-42.597,148.233,NA,7,9,2009,NA,NA,"IMOS_Maria Island_-42.597_148.233_NA_2009_9_7","IMOS_Maria Island_-42.597_148.233_NA","semi-permanent",NA,2.00992285182726,"shannon",NA
"13141","Elahi","IMOS","IMOS","Maria Island",-42.597,148.233,NA,13,10,2009,NA,NA,"IMOS_Maria Island_-42.597_148.233_NA_2009_10_13","IMOS_Maria Island_-42.597_148.233_NA","semi-permanent",NA,1.73831262278477,"shannon",NA
"13151","Elahi","IMOS","IMOS","Maria Island",-42.597,148.233,NA,11,11,2009,NA,NA,"IMOS_Maria Island_-42.597_148.233_NA_2009_11_11","IMOS_Maria Island_-42.597_148.233_NA","semi-permanent",NA,2.2519436564905,"shannon",NA
